O2Mix_ID,Protocol_ID,Lot_ID,DateTime,FlowRate_sccm,Pressure_psi,O2_Purity_%,Temperature_C,Valve_Status,Status,Operator_ID,Machine_ID,Remarks
O2M00722,PRT001,LOT101,8/27/25 20:05,148,35.4,98,24.3,Open,Success,OP103,GMC03,Leak detected
O2M00723,PRT003,LOT100,8/27/25 20:10,135,35.8,99.3,23.8,Open,Success,OP101,GMC03,Check supply
O2M00724,PRT001,LOT100,8/27/25 20:15,106,35.5,99,26.9,Closed,Success,OP103,GMC01,Check supply
O2M00725,PRT002,LOT101,8/27/25 20:20,123,34.2,99.6,23.6,Open,Success,OP102,GMC01,Flow error
O2M00726,PRT002,LOT101,8/27/25 20:25,131,36.1,98.1,25.2,Open,Success,OP101,GMC03,Leak detected
O2M00727,PRT002,LOT102,8/27/25 20:30,133,35.6,99.5,26.2,Open,Success,OP103,GMC01,Stable
O2M00728,PRT001,LOT102,8/27/25 20:35,106,36.2,98.8,23,Open,Success,OP103,GMC01,Stable
O2M00729,PRT003,LOT102,8/27/25 20:40,143,34.1,99.6,26.5,Open,Success,OP102,GMC03,Stable
O2M00730,PRT001,LOT101,8/27/25 20:45,116,35.4,99,23.8,Closed,Success,OP102,GMC01,Leak detected
O2M00731,PRT003,LOT100,8/27/25 20:50,135,35.5,99.3,26.6,Closed,Success,OP101,GMC02,Check supply
O2M00732,PRT001,LOT102,8/27/25 20:55,118,35.3,98,23.3,Closed,Success,OP103,GMC03,Flow error
O2M00733,PRT003,LOT101,8/27/25 21:00,124,35.4,98.9,26.2,Closed,Success,OP102,GMC02,Leak detected
O2M00734,PRT001,LOT101,8/27/25 21:05,117,36.2,98,24.5,Open,Fail,OP101,GMC01,Leak detected
O2M00735,PRT003,LOT102,8/27/25 21:10,128,35,99.1,23.4,Closed,Success,OP103,GMC03,Stable
O2M00736,PRT001,LOT100,8/27/25 21:15,103,36.9,98,24.1,Closed,Success,OP101,GMC02,Leak detected
O2M00737,PRT002,LOT102,8/27/25 21:20,104,34.4,98.3,24.1,Closed,Success,OP103,GMC03,Leak detected
O2M00738,PRT002,LOT102,8/27/25 21:25,140,35.7,98.8,23.5,Open,Success,OP101,GMC03,Flow error
O2M00739,PRT003,LOT102,8/27/25 21:30,102,36.7,98.7,24.2,Open,Success,OP103,GMC01,Stable
O2M00740,PRT002,LOT101,8/27/25 21:35,132,36.2,98.2,24.4,Open,Success,OP103,GMC01,Check supply
O2M00741,PRT002,LOT100,8/27/25 21:40,110,35.9,99.7,25.1,Closed,Success,OP102,GMC02,Flow error
O2M00742,PRT001,LOT101,8/27/25 21:45,120,34.7,99.2,25.8,Closed,Success,OP101,GMC01,Check supply
O2M00743,PRT003,LOT100,8/27/25 21:50,144,36.4,98.1,23.8,Closed,Success,OP102,GMC03,Check supply
O2M00744,PRT002,LOT100,8/27/25 21:55,148,35.6,98.3,23.9,Closed,Success,OP102,GMC01,Leak detected
O2M00745,PRT001,LOT100,8/27/25 22:00,137,36.9,98.4,24,Closed,Success,OP103,GMC01,Check supply
O2M00746,PRT001,LOT101,8/27/25 22:05,132,35.6,98.9,25.5,Closed,Success,OP101,GMC03,Stable
O2M00747,PRT001,LOT102,8/27/25 22:10,107,36.1,99.1,23,Closed,Success,OP101,GMC01,Leak detected
O2M00748,PRT002,LOT100,8/27/25 22:15,125,35.4,99.6,26,Closed,Success,OP102,GMC02,Leak detected
O2M00749,PRT001,LOT102,8/27/25 22:20,102,35.2,99,24.9,Open,Success,OP103,GMC03,Check supply
O2M00750,PRT002,LOT102,8/27/25 22:25,111,34.9,98.6,26.3,Closed,Success,OP101,GMC02,Leak detected
O2M00751,PRT001,LOT101,8/27/25 22:30,133,35.3,98.7,26.5,Closed,Success,OP101,GMC03,Check supply
O2M00752,PRT001,LOT102,8/27/25 22:35,103,36.6,99.3,25.5,Open,Success,OP102,GMC03,Leak detected
O2M00753,PRT002,LOT100,8/27/25 22:40,102,36.1,100,24.4,Open,Success,OP102,GMC02,Check supply
O2M00754,PRT001,LOT102,8/27/25 22:45,127,36.1,99.3,24.9,Open,Success,OP102,GMC03,Leak detected
O2M00755,PRT002,LOT100,8/27/25 22:50,113,34.1,98,23.6,Open,Success,OP101,GMC01,Check supply
O2M00756,PRT001,LOT101,8/27/25 22:55,130,34.3,100,26.9,Open,Success,OP102,GMC03,Check supply
O2M00757,PRT003,LOT100,8/27/25 23:00,110,36.1,98.9,26.4,Open,Success,OP101,GMC03,Flow error
O2M00758,PRT003,LOT102,8/27/25 23:05,123,35.6,99.8,25.9,Open,Success,OP101,GMC02,Stable
O2M00759,PRT002,LOT102,8/27/25 23:10,137,36.1,98.2,25.1,Open,Success,OP102,GMC02,Check supply
O2M00760,PRT002,LOT100,8/27/25 23:15,136,35.1,98.1,25.1,Open,Success,OP102,GMC01,Flow error
O2M00761,PRT002,LOT102,8/27/25 23:20,118,34.4,98.3,26.3,Open,Success,OP103,GMC02,Flow error
O2M00762,PRT002,LOT100,8/27/25 23:25,122,34.5,98.2,26.9,Open,Success,OP103,GMC01,Stable
O2M00763,PRT003,LOT101,8/27/25 23:30,150,36.8,99.9,25.2,Open,Success,OP103,GMC03,Check supply
O2M00764,PRT003,LOT102,8/27/25 23:35,116,36.5,98.7,23.5,Open,Success,OP103,GMC02,Flow error
O2M00765,PRT003,LOT100,8/27/25 23:40,148,35.8,99.5,24.4,Open,Success,OP102,GMC03,Leak detected
O2M00766,PRT002,LOT101,8/27/25 23:45,129,35.9,98.3,23.5,Closed,Success,OP102,GMC03,Stable
O2M00767,PRT003,LOT101,8/27/25 23:50,132,36.7,99.8,25.2,Closed,Success,OP101,GMC01,Stable
O2M00768,PRT001,LOT102,8/27/25 23:55,146,35.1,99.3,24.1,Closed,Success,OP102,GMC01,Leak detected
O2M00769,PRT001,LOT101,8/28/25 0:00,132,34.6,99,24.2,Closed,Fail,OP101,GMC03,Leak detected
O2M00770,PRT002,LOT100,8/28/25 0:05,148,36.6,99,23,Closed,Success,OP101,GMC02,Check supply
O2M00771,PRT001,LOT101,8/28/25 0:10,137,35.4,99.4,24.5,Closed,Success,OP103,GMC03,Leak detected
O2M00772,PRT001,LOT100,8/28/25 0:15,144,34.6,99.4,25.1,Closed,Success,OP101,GMC01,Stable
O2M00773,PRT001,LOT100,8/28/25 0:20,130,34.2,98.2,24.7,Open,Success,OP102,GMC01,Flow error
O2M00774,PRT003,LOT100,8/28/25 0:25,123,34.5,98.8,24.3,Open,Success,OP101,GMC03,Stable
O2M00775,PRT003,LOT102,8/28/25 0:30,119,34,99.8,26,Open,Success,OP103,GMC02,Check supply
O2M00776,PRT001,LOT101,8/28/25 0:35,135,34.5,99.9,23.1,Open,Success,OP103,GMC01,Leak detected
O2M00777,PRT003,LOT100,8/28/25 0:40,128,36.1,98.6,23.9,Closed,Success,OP101,GMC02,Leak detected
O2M00778,PRT001,LOT102,8/28/25 0:45,112,34.3,99.2,24.7,Open,Success,OP102,GMC03,Leak detected
O2M00779,PRT002,LOT100,8/28/25 0:50,117,36.1,98.6,26.9,Closed,Success,OP103,GMC02,Leak detected
O2M00780,PRT001,LOT102,8/28/25 0:55,128,34.4,99,24.6,Open,Success,OP103,GMC03,Flow error
O2M00781,PRT001,LOT102,8/28/25 1:00,102,35.1,98.1,25.5,Open,Success,OP103,GMC03,Flow error
O2M00782,PRT003,LOT101,8/28/25 1:05,107,35.6,98.8,23.6,Open,Success,OP103,GMC03,Stable
O2M00783,PRT002,LOT100,8/28/25 1:10,150,36.3,99.1,24.1,Open,Success,OP103,GMC02,Flow error
O2M00784,PRT002,LOT101,8/28/25 1:15,126,35.5,98.4,23.3,Closed,Success,OP103,GMC02,Flow error
O2M00785,PRT002,LOT101,8/28/25 1:20,133,36.3,99.7,25.2,Closed,Success,OP103,GMC02,Check supply
O2M00786,PRT001,LOT101,8/28/25 1:25,133,35.9,98.8,25.9,Closed,Success,OP102,GMC02,Check supply
O2M00787,PRT001,LOT102,8/28/25 1:30,125,35.1,98.2,26.6,Open,Success,OP102,GMC02,Check supply
O2M00788,PRT003,LOT101,8/28/25 1:35,135,34.4,99.9,23.2,Closed,Success,OP102,GMC02,Leak detected
O2M00789,PRT001,LOT101,8/28/25 1:40,105,36.9,98,25.2,Closed,Success,OP101,GMC01,Flow error
O2M00790,PRT001,LOT101,8/28/25 1:45,118,35.7,99.6,26.7,Closed,Success,OP102,GMC01,Stable
O2M00791,PRT003,LOT100,8/28/25 1:50,138,36.8,99,23.6,Open,Success,OP102,GMC01,Leak detected
O2M00792,PRT002,LOT100,8/28/25 1:55,101,35.6,98.2,24,Open,Success,OP103,GMC02,Stable
O2M00793,PRT001,LOT101,8/28/25 2:00,114,35.2,99,26.7,Closed,Success,OP103,GMC01,Stable
O2M00794,PRT002,LOT101,8/28/25 2:05,127,35.5,98.2,24.9,Open,Fail,OP103,GMC03,Check supply
O2M00795,PRT003,LOT101,8/28/25 2:10,100,35.6,98,23.4,Closed,Success,OP101,GMC02,Leak detected
O2M00796,PRT003,LOT102,8/28/25 2:15,146,35.2,98.8,26.2,Open,Success,OP103,GMC02,Check supply
O2M00797,PRT001,LOT100,8/28/25 2:20,149,35.7,98.5,26.4,Open,Success,OP103,GMC01,Leak detected
O2M00798,PRT003,LOT101,8/28/25 2:25,126,35.5,98.5,24.9,Open,Success,OP102,GMC03,Flow error
O2M00799,PRT003,LOT101,8/28/25 2:30,137,34.8,98.3,25.2,Open,Success,OP101,GMC01,Stable
O2M00800,PRT001,LOT101,8/28/25 2:35,110,35.4,99.3,26.3,Open,Success,OP101,GMC02,Check supply
O2M00801,PRT002,LOT100,8/28/25 2:40,141,36.6,99.6,24.3,Closed,Success,OP101,GMC03,Flow error
O2M00802,PRT001,LOT100,8/28/25 2:45,105,36.3,98.9,26.1,Open,Success,OP102,GMC01,Stable
O2M00803,PRT003,LOT100,8/28/25 2:50,117,36.4,98.2,24.2,Closed,Success,OP101,GMC02,Check supply
O2M00804,PRT003,LOT102,8/28/25 2:55,139,34.3,99.1,25.4,Open,Success,OP102,GMC01,Check supply
O2M00805,PRT002,LOT101,8/28/25 3:00,148,35.9,100,24.1,Open,Success,OP102,GMC01,Leak detected
O2M00806,PRT001,LOT101,8/28/25 3:05,121,35,98.4,26.2,Closed,Success,OP103,GMC03,Flow error
O2M00807,PRT003,LOT102,8/28/25 3:10,126,34.9,99.5,25.8,Open,Fail,OP101,GMC01,Leak detected
O2M00808,PRT002,LOT102,8/28/25 3:15,103,35.9,99.8,24.8,Open,Success,OP102,GMC02,Leak detected
O2M00809,PRT002,LOT101,8/28/25 3:20,125,36.3,98.3,25.8,Closed,Success,OP103,GMC01,Flow error
O2M00810,PRT001,LOT102,8/28/25 3:25,143,34.4,98.5,27,Closed,Success,OP102,GMC03,Stable
O2M00811,PRT001,LOT102,8/28/25 3:30,150,35.6,99.3,23.1,Closed,Success,OP103,GMC01,Check supply
O2M00812,PRT003,LOT102,8/28/25 3:35,131,35.4,98.1,26.5,Closed,Success,OP101,GMC02,Flow error
O2M00813,PRT001,LOT100,8/28/25 3:40,114,36.3,98,25.7,Open,Success,OP103,GMC01,Check supply
O2M00814,PRT002,LOT100,8/28/25 3:45,136,36.7,99.6,26.2,Closed,Success,OP103,GMC01,Leak detected
O2M00815,PRT001,LOT102,8/28/25 3:50,114,35.3,98.3,26.7,Closed,Success,OP102,GMC01,Stable
O2M00816,PRT001,LOT101,8/28/25 3:55,101,36.8,98.2,26.9,Open,Success,OP102,GMC03,Flow error
O2M00817,PRT001,LOT102,8/28/25 4:00,102,36.8,98.3,23.9,Open,Success,OP103,GMC03,Check supply
O2M00818,PRT002,LOT101,8/28/25 4:05,124,36.7,99.4,26.4,Open,Fail,OP101,GMC03,Leak detected
O2M00819,PRT003,LOT101,8/28/25 4:10,148,35.6,99.9,23.3,Open,Success,OP102,GMC01,Stable
O2M00820,PRT002,LOT101,8/28/25 4:15,118,36.9,99.5,26,Closed,Success,OP103,GMC01,Leak detected
O2M00821,PRT002,LOT100,8/28/25 4:20,136,36.4,99.7,23.2,Closed,Success,OP103,GMC01,Check supply
O2M00822,PRT003,LOT102,8/28/25 4:25,140,34.3,99.6,25.1,Closed,Success,OP101,GMC03,Flow error
O2M00823,PRT002,LOT100,8/28/25 4:30,130,34.3,98.1,23.3,Open,Success,OP103,GMC03,Check supply
O2M00824,PRT002,LOT100,8/28/25 4:35,133,36.5,99.4,24.9,Open,Success,OP103,GMC02,Leak detected
O2M00825,PRT002,LOT101,8/28/25 4:40,139,36.2,99.5,24.2,Closed,Success,OP102,GMC01,Leak detected
O2M00826,PRT003,LOT101,8/28/25 4:45,107,34,99.3,25.1,Closed,Fail,OP102,GMC01,Check supply
O2M00827,PRT003,LOT100,8/28/25 4:50,135,36.5,99,23.5,Closed,Success,OP103,GMC02,Stable
O2M00828,PRT001,LOT102,8/28/25 4:55,110,36.5,98.6,24.2,Open,Success,OP102,GMC03,Leak detected
O2M00829,PRT001,LOT100,8/28/25 5:00,119,36.9,98.7,25.3,Open,Success,OP102,GMC03,Check supply
O2M00830,PRT001,LOT102,8/28/25 5:05,119,36.3,99.2,24.4,Closed,Success,OP101,GMC03,Flow error
O2M00831,PRT003,LOT100,8/28/25 5:10,122,35.3,98.8,24.6,Closed,Success,OP102,GMC02,Leak detected
O2M00832,PRT002,LOT101,8/28/25 5:15,148,34.5,99.2,25.2,Closed,Success,OP102,GMC03,Check supply
O2M00833,PRT003,LOT101,8/28/25 5:20,119,36.3,98.9,25,Closed,Success,OP101,GMC01,Leak detected
O2M00834,PRT002,LOT101,8/28/25 5:25,133,35.9,98.3,23.8,Open,Success,OP103,GMC02,Flow error
O2M00835,PRT002,LOT101,8/28/25 5:30,143,35.9,98.6,24.2,Open,Success,OP103,GMC01,Flow error
O2M00836,PRT002,LOT100,8/28/25 5:35,118,35.1,98.4,26.9,Open,Success,OP102,GMC02,Flow error
O2M00837,PRT001,LOT100,8/28/25 5:40,145,35.5,99.9,25.9,Closed,Success,OP101,GMC01,Stable
O2M00838,PRT002,LOT101,8/28/25 5:45,142,35,99.9,25.6,Closed,Success,OP102,GMC02,Flow error
O2M00839,PRT001,LOT101,8/28/25 5:50,100,34.7,99.7,26.2,Closed,Success,OP101,GMC02,Flow error
O2M00840,PRT002,LOT101,8/28/25 5:55,129,34.4,98.4,26.5,Open,Success,OP102,GMC02,Check supply
O2M00841,PRT002,LOT100,8/28/25 6:00,128,34.4,98.1,23.7,Open,Success,OP102,GMC01,Stable
O2M00842,PRT002,LOT101,8/28/25 6:05,123,34.2,99,26.4,Open,Success,OP103,GMC01,Flow error
O2M00843,PRT001,LOT100,8/28/25 6:10,115,35.4,98.4,24,Closed,Success,OP102,GMC02,Stable
O2M00844,PRT003,LOT100,8/28/25 6:15,115,35.7,99.3,26,Open,Success,OP102,GMC02,Flow error
O2M00845,PRT002,LOT101,8/28/25 6:20,102,34.7,99.5,24.9,Open,Fail,OP102,GMC01,Leak detected
O2M00846,PRT003,LOT100,8/28/25 6:25,150,34.5,98.8,24,Open,Success,OP103,GMC01,Leak detected
O2M00847,PRT003,LOT102,8/28/25 6:30,149,37,98.8,27,Open,Fail,OP102,GMC02,Stable
O2M00848,PRT003,LOT102,8/28/25 6:35,139,35.2,98.6,24.1,Closed,Fail,OP102,GMC03,Check supply
O2M00849,PRT001,LOT102,8/28/25 6:40,103,35.2,98.9,24.3,Closed,Fail,OP103,GMC01,Stable
O2M00850,PRT001,LOT100,8/28/25 6:45,101,35.3,98.2,25.5,Open,Success,OP101,GMC03,Stable
O2M00851,PRT002,LOT102,8/28/25 6:50,133,34.4,99.8,25.5,Closed,Success,OP103,GMC03,Stable
O2M00852,PRT002,LOT101,8/28/25 6:55,116,34.8,98.2,25.7,Open,Success,OP103,GMC01,Stable
O2M00853,PRT002,LOT102,8/28/25 7:00,131,34.9,99.6,23.5,Open,Success,OP102,GMC02,Flow error
O2M00854,PRT003,LOT100,8/28/25 7:05,127,36.5,99.8,26.5,Closed,Success,OP101,GMC02,Flow error
O2M00855,PRT001,LOT100,8/28/25 7:10,120,35.9,98.2,24.1,Closed,Success,OP101,GMC03,Flow error
O2M00856,PRT002,LOT102,8/28/25 7:15,113,35.8,99.2,23.6,Closed,Success,OP101,GMC03,Check supply
O2M00857,PRT003,LOT102,8/28/25 7:20,125,35.7,99.4,26.5,Open,Success,OP102,GMC03,Leak detected
O2M00858,PRT001,LOT101,8/28/25 7:25,106,35.3,99,23.5,Open,Success,OP102,GMC02,Flow error
O2M00859,PRT001,LOT102,8/28/25 7:30,122,36,98.1,26.7,Open,Success,OP101,GMC01,Check supply
O2M00860,PRT001,LOT101,8/28/25 7:35,149,35.5,98.4,23.7,Closed,Success,OP101,GMC02,Flow error
O2M00861,PRT001,LOT100,8/28/25 7:40,120,35.7,98.2,25.6,Open,Success,OP102,GMC02,Leak detected
O2M00862,PRT003,LOT100,8/28/25 7:45,144,34,99.8,26,Closed,Success,OP103,GMC03,Check supply
O2M00863,PRT001,LOT102,8/28/25 7:50,112,35.6,99.9,26,Open,Success,OP101,GMC02,Flow error
O2M00864,PRT001,LOT101,8/28/25 7:55,120,36.1,99.6,24.5,Open,Fail,OP102,GMC02,Stable
O2M00865,PRT001,LOT101,8/28/25 8:00,123,35.8,98.2,24.1,Open,Success,OP101,GMC02,Check supply
O2M00866,PRT001,LOT102,8/28/25 8:05,111,36.5,98.4,26.1,Closed,Success,OP101,GMC02,Check supply
O2M00867,PRT001,LOT102,8/28/25 8:10,125,35.4,99.9,26.5,Closed,Success,OP102,GMC01,Stable
O2M00868,PRT002,LOT101,8/28/25 8:15,140,36,99.1,24.2,Closed,Success,OP102,GMC01,Stable
O2M00869,PRT003,LOT100,8/28/25 8:20,148,35.3,98.6,25.8,Closed,Success,OP103,GMC02,Flow error
O2M00870,PRT003,LOT102,8/28/25 8:25,139,36.5,98.3,25,Open,Success,OP103,GMC01,Flow error
O2M00871,PRT001,LOT100,8/28/25 8:30,140,36.9,99.3,27,Open,Success,OP102,GMC02,Leak detected
O2M00872,PRT001,LOT100,8/28/25 8:35,140,36.1,99.6,24,Closed,Success,OP102,GMC01,Check supply
O2M00873,PRT001,LOT100,8/28/25 8:40,148,37,100,24.2,Open,Success,OP103,GMC01,Stable
O2M00874,PRT003,LOT100,8/28/25 8:45,116,35,99.5,25.5,Closed,Success,OP101,GMC02,Stable
O2M00875,PRT002,LOT102,8/28/25 8:50,124,36.5,99.3,23.4,Open,Fail,OP101,GMC01,Stable
O2M00876,PRT001,LOT102,8/28/25 8:55,117,36.3,98.9,24,Closed,Success,OP103,GMC02,Leak detected
O2M00877,PRT002,LOT102,8/28/25 9:00,117,34.1,99.5,25.1,Open,Success,OP101,GMC03,Stable
O2M00878,PRT001,LOT102,8/28/25 9:05,109,34,99.5,25.3,Closed,Success,OP101,GMC03,Flow error
O2M00879,PRT002,LOT102,8/28/25 9:10,115,34.6,99.1,24.2,Closed,Success,OP103,GMC01,Leak detected
O2M00880,PRT001,LOT100,8/28/25 9:15,139,34.5,98.5,23.5,Open,Success,OP102,GMC01,Flow error
O2M00881,PRT001,LOT100,8/28/25 9:20,104,35.2,98.2,23.9,Open,Success,OP101,GMC03,Stable
O2M00882,PRT001,LOT101,8/28/25 9:25,110,36.4,98.1,26,Closed,Success,OP101,GMC03,Leak detected
O2M00883,PRT001,LOT101,8/28/25 9:30,142,36.2,99.4,25.1,Closed,Success,OP101,GMC01,Leak detected
O2M00884,PRT001,LOT100,8/28/25 9:35,143,36.1,99.4,26.8,Closed,Success,OP103,GMC01,Stable
O2M00885,PRT002,LOT101,8/28/25 9:40,145,35.2,99.6,23.3,Closed,Success,OP103,GMC01,Leak detected
O2M00886,PRT002,LOT101,8/28/25 9:45,134,35.3,99.3,26.3,Open,Success,OP102,GMC01,Flow error
O2M00887,PRT003,LOT102,8/28/25 9:50,131,35.1,99.2,26.3,Open,Success,OP103,GMC01,Check supply
O2M00888,PRT001,LOT102,8/28/25 9:55,146,35.3,99.2,23.7,Open,Success,OP103,GMC02,Stable
O2M00889,PRT001,LOT101,8/28/25 10:00,121,36.5,99.9,23.5,Closed,Fail,OP102,GMC02,Stable
O2M00890,PRT001,LOT100,8/28/25 10:05,117,36,98.7,24.1,Closed,Success,OP101,GMC02,Leak detected
O2M00891,PRT003,LOT101,8/28/25 10:10,130,36.8,99.7,25.1,Closed,Success,OP103,GMC01,Flow error
O2M00892,PRT003,LOT101,8/28/25 10:15,119,37,98.8,26.6,Open,Success,OP101,GMC01,Check supply
O2M00893,PRT001,LOT102,8/28/25 10:20,137,36.1,98.1,27,Closed,Success,OP103,GMC03,Check supply
O2M00894,PRT001,LOT100,8/28/25 10:25,140,34.1,98.5,25.9,Open,Success,OP103,GMC01,Check supply
O2M00895,PRT003,LOT101,8/28/25 10:30,100,35.5,99.3,26.4,Open,Success,OP103,GMC02,Stable
O2M00896,PRT003,LOT101,8/28/25 10:35,145,35.2,98.6,25,Open,Success,OP103,GMC03,Flow error
O2M00897,PRT003,LOT102,8/28/25 10:40,126,36.8,99.2,25,Open,Success,OP101,GMC02,Flow error
O2M00898,PRT001,LOT100,8/28/25 10:45,108,34.6,99.8,26.2,Open,Success,OP102,GMC03,Stable
O2M00899,PRT002,LOT101,8/28/25 10:50,150,36.3,98.1,23.4,Closed,Success,OP103,GMC01,Leak detected
O2M00900,PRT003,LOT102,8/28/25 10:55,108,34.2,98.5,23.9,Closed,Success,OP102,GMC03,Stable
O2M00901,PRT002,LOT102,8/28/25 11:00,134,35.7,99,26.6,Closed,Success,OP103,GMC01,Stable
O2M00902,PRT002,LOT101,8/28/25 11:05,138,36.1,98.9,26.2,Open,Success,OP103,GMC02,Leak detected
O2M00903,PRT003,LOT100,8/28/25 11:10,102,35.8,98.1,23.7,Closed,Success,OP101,GMC01,Flow error
O2M00904,PRT001,LOT102,8/28/25 11:15,117,34.3,99.3,26.7,Closed,Success,OP102,GMC01,Leak detected
O2M00905,PRT003,LOT102,8/28/25 11:20,107,35,99.4,25.1,Open,Success,OP103,GMC03,Check supply
O2M00906,PRT002,LOT102,8/28/25 11:25,103,34.5,99.8,23.1,Closed,Success,OP103,GMC01,Check supply
O2M00907,PRT003,LOT101,8/28/25 11:30,104,36,98.4,26,Closed,Success,OP101,GMC03,Flow error
O2M00908,PRT002,LOT100,8/28/25 11:35,108,36.1,99.9,26.7,Closed,Success,OP101,GMC02,Flow error
O2M00909,PRT001,LOT102,8/28/25 11:40,122,36.6,99.3,24.2,Closed,Success,OP101,GMC01,Stable
O2M00910,PRT001,LOT102,8/28/25 11:45,122,35.6,98.8,24.4,Open,Success,OP102,GMC02,Check supply
O2M00911,PRT001,LOT100,8/28/25 11:50,113,36,98.3,26.4,Open,Success,OP102,GMC02,Leak detected
O2M00912,PRT001,LOT101,8/28/25 11:55,131,35.9,99.9,25.2,Open,Success,OP102,GMC01,Stable
O2M00913,PRT002,LOT101,8/28/25 12:00,121,35.6,98.7,25.8,Open,Success,OP101,GMC03,Check supply
O2M00914,PRT003,LOT100,8/28/25 12:05,112,35.6,98.9,25.4,Closed,Success,OP103,GMC02,Leak detected
O2M00915,PRT001,LOT102,8/28/25 12:10,102,34.6,98.3,26.1,Open,Success,OP103,GMC01,Stable
O2M00916,PRT002,LOT100,8/28/25 12:15,117,35.1,98.3,25.8,Open,Success,OP102,GMC01,Stable
O2M00917,PRT002,LOT102,8/28/25 12:20,140,35.5,98.5,25.5,Closed,Success,OP102,GMC03,Flow error
O2M00918,PRT003,LOT102,8/28/25 12:25,149,35.5,99.4,26.6,Open,Success,OP103,GMC01,Stable
O2M00919,PRT003,LOT102,8/28/25 12:30,116,35.3,99,24.1,Open,Success,OP101,GMC02,Stable
O2M00920,PRT003,LOT100,8/28/25 12:35,136,35.3,98.8,23.5,Open,Success,OP103,GMC03,Stable
O2M00921,PRT002,LOT101,8/28/25 12:40,137,34.6,99.9,25.7,Closed,Success,OP102,GMC03,Stable
O2M00922,PRT001,LOT102,8/28/25 12:45,105,35.8,98.3,26.1,Open,Success,OP101,GMC01,Flow error
O2M00923,PRT002,LOT102,8/28/25 12:50,114,35.5,98,25.8,Closed,Success,OP101,GMC03,Check supply
O2M00924,PRT003,LOT100,8/28/25 12:55,110,35.7,98.5,27,Open,Fail,OP103,GMC02,Leak detected
O2M00925,PRT003,LOT100,8/28/25 13:00,120,35.1,98.2,24.8,Open,Success,OP102,GMC02,Flow error
O2M00926,PRT002,LOT100,8/28/25 13:05,144,35.8,98.1,25.7,Open,Success,OP101,GMC02,Stable
O2M00927,PRT002,LOT102,8/28/25 13:10,127,36.5,99.2,25.9,Open,Success,OP102,GMC01,Check supply
O2M00928,PRT003,LOT100,8/28/25 13:15,109,36.4,98.3,25,Closed,Success,OP101,GMC03,Flow error
O2M00929,PRT003,LOT102,8/28/25 13:20,102,34.3,98.6,24.8,Closed,Success,OP102,GMC03,Flow error
O2M00930,PRT002,LOT102,8/28/25 13:25,132,36.3,98.4,26.3,Open,Success,OP101,GMC01,Leak detected
O2M00931,PRT001,LOT101,8/28/25 13:30,123,36.8,98.6,26.2,Open,Success,OP103,GMC03,Leak detected
O2M00932,PRT001,LOT101,8/28/25 13:35,135,34.5,100,26.6,Open,Success,OP101,GMC02,Flow error
O2M00933,PRT003,LOT100,8/28/25 13:40,124,35.1,99.7,25.5,Open,Fail,OP101,GMC03,Check supply
O2M00934,PRT002,LOT100,8/28/25 13:45,138,36.2,98.2,25.8,Open,Success,OP102,GMC03,Check supply
O2M00935,PRT001,LOT100,8/28/25 13:50,129,35.5,98.7,24.7,Open,Success,OP101,GMC02,Check supply
O2M00936,PRT001,LOT102,8/28/25 13:55,109,35.8,99.1,25.9,Open,Success,OP103,GMC02,Check supply
O2M00937,PRT003,LOT101,8/28/25 14:00,113,35.6,98.5,25.3,Closed,Success,OP103,GMC01,Leak detected
O2M00938,PRT003,LOT102,8/28/25 14:05,149,34.7,99.8,24.1,Closed,Success,OP102,GMC01,Flow error
O2M00939,PRT002,LOT101,8/28/25 14:10,130,36,99.2,25.6,Closed,Success,OP102,GMC01,Leak detected
O2M00940,PRT002,LOT102,8/28/25 14:15,143,34.8,98.9,25,Open,Success,OP102,GMC02,Leak detected
O2M00941,PRT002,LOT100,8/28/25 14:20,147,37,98.7,23.9,Closed,Fail,OP102,GMC02,Check supply
O2M00942,PRT003,LOT101,8/28/25 14:25,109,34.3,99,25.1,Closed,Success,OP102,GMC01,Check supply
O2M00943,PRT002,LOT101,8/28/25 14:30,142,36.8,99,23.9,Open,Success,OP103,GMC02,Leak detected
O2M00944,PRT002,LOT101,8/28/25 14:35,104,35.7,99.6,25.7,Closed,Success,OP102,GMC03,Check supply
O2M00945,PRT002,LOT101,8/28/25 14:40,150,35.7,98.7,24.7,Open,Success,OP101,GMC03,Flow error
O2M00946,PRT002,LOT102,8/28/25 14:45,143,36,99.2,26.3,Open,Success,OP101,GMC03,Flow error
O2M00947,PRT003,LOT100,8/28/25 14:50,114,34.6,98.6,26.2,Closed,Success,OP103,GMC03,Flow error
O2M00948,PRT002,LOT101,8/28/25 14:55,117,35,98,26,Open,Success,OP101,GMC01,Stable
O2M00949,PRT003,LOT100,8/28/25 15:00,149,36.1,99.1,24.1,Open,Success,OP102,GMC01,Flow error
O2M00950,PRT002,LOT101,8/28/25 15:05,149,37,98.3,25.8,Closed,Success,OP103,GMC02,Flow error
O2M00951,PRT002,LOT100,8/28/25 15:10,145,36.1,98.1,25.6,Open,Success,OP101,GMC03,Flow error
O2M00952,PRT003,LOT100,8/28/25 15:15,139,36.1,98.9,24.3,Closed,Fail,OP102,GMC02,Stable
O2M00953,PRT001,LOT101,8/28/25 15:20,133,35.5,98.3,25.1,Closed,Success,OP103,GMC03,Stable
