Cure_ID,Protocol_ID,Lot_ID,Lens_ID,Cavity_ID,DateTime,Precure_Duration_min,RTD1_Temp_C,RTD2_Temp_C,PID_Heater_Setpoint_C,PID_Heater_Actual_C,Pressure_psi,Humidity,Status,Operator_ID,Machine_ID,Defect_Type,Remarks
CURE00614,PRT007,LOT120,LENS0220,CAV20,8/3/25 11:10,14,116.61,124.77,121,122.85,44.98,45.28,Fail,OP102,MC05,Bubble,Rework needed
CURE00615,PRT010,LOT104,LENS0455,CAV20,8/3/25 11:15,20,122.22,123.01,119,118.14,42.6,50.19,Rework,OP106,MC03,Misalignment,Rework needed
CURE00616,PRT002,LOT103,LENS0042,CAV13,8/3/25 11:20,10,123.88,116.72,122,122.33,42.22,50.44,Rework,OP105,MC04,Misalignment,Rework needed
CURE00617,PRT006,LOT104,LENS0204,CAV17,8/3/25 11:25,10,116.04,118.97,119,116.51,42.26,46.84,Fail,OP104,MC05,Scratch,Rework needed
CURE00618,PRT002,LOT103,LENS0425,CAV17,8/3/25 11:30,19,119.43,119.85,119,118.18,39.63,53.17,Success,OP103,MC04,None,Stable cycle
CURE00619,PRT002,LOT117,LENS0098,CAV02,8/3/25 11:35,13,122.88,123.2,118,116.9,38.8,47.37,Success,OP105,MC05,None,Stable cycle
CURE00620,PRT010,LOT119,LENS0227,CAV09,8/3/25 11:40,12,116.33,122.74,120,120.69,43.63,43.39,Fail,OP105,MC02,Misalignment,Rework needed
CURE00621,PRT002,LOT110,LENS0033,CAV03,8/3/25 11:45,20,124.51,122.08,119,118.19,43.26,50.46,Rework,OP107,MC03,Bubble,Rework needed
CURE00622,PRT004,LOT107,LENS0225,CAV20,8/3/25 11:50,12,117.65,123.34,118,120.48,44.79,54.47,Success,OP101,MC02,None,Stable cycle
CURE00623,PRT002,LOT102,LENS0162,CAV05,8/3/25 11:55,12,124.04,121.41,118,116.1,44.9,47.27,Fail,OP110,MC05,Bubble,Rework needed
CURE00624,PRT005,LOT112,LENS0305,CAV05,8/3/25 12:00,16,115.5,119.47,121,118.22,41.63,45.95,Success,OP101,MC04,None,Stable cycle
CURE00625,PRT003,LOT104,LENS0107,CAV10,8/3/25 12:05,20,124.42,121.03,119,117.37,41.75,46.95,Success,OP106,MC03,None,Stable cycle
CURE00626,PRT006,LOT102,LENS0356,CAV17,8/3/25 12:10,20,123.05,120.95,118,116.41,42.19,53.9,Success,OP103,MC05,None,Stable cycle
CURE00627,PRT003,LOT119,LENS0328,CAV12,8/3/25 12:15,18,121.9,116.14,121,122.44,44.83,54.54,Rework,OP107,MC02,Scratch,Rework needed
CURE00628,PRT009,LOT110,LENS0123,CAV16,8/3/25 12:20,10,123.61,120.61,119,121.71,44.6,49.36,Rework,OP107,MC02,Bubble,Rework needed
CURE00629,PRT005,LOT117,LENS0038,CAV14,8/3/25 12:25,17,116.74,121.44,120,120.77,39.21,51.26,Success,OP108,MC03,None,Stable cycle
CURE00630,PRT005,LOT107,LENS0015,CAV01,8/3/25 12:30,18,121.7,117.45,121,120.02,40.4,51.62,Success,OP108,MC04,None,Stable cycle
CURE00631,PRT003,LOT103,LENS0495,CAV12,8/3/25 12:35,14,118.8,116.08,120,122.55,39.45,44.36,Rework,OP110,MC02,Misalignment,Rework needed
CURE00632,PRT010,LOT108,LENS0149,CAV13,8/3/25 12:40,19,117.57,122.08,122,121.69,42.79,40.38,Success,OP107,MC02,None,Stable cycle
CURE00633,PRT006,LOT108,LENS0266,CAV20,8/3/25 12:45,17,115.48,118.98,119,117.4,38.52,47.11,Rework,OP107,MC03,Misalignment,Rework needed
CURE00634,PRT010,LOT109,LENS0048,CAV14,8/3/25 12:50,16,120.21,119.97,122,121.36,43.56,54.38,Fail,OP102,MC04,Misalignment,Rework needed
CURE00635,PRT003,LOT113,LENS0366,CAV18,8/3/25 12:55,11,121.25,119.69,119,121.15,39.33,52.63,Rework,OP109,MC05,Scratch,Rework needed
CURE00636,PRT003,LOT103,LENS0135,CAV07,8/3/25 13:00,20,115.91,120.66,118,120.64,40.01,42.73,Success,OP102,MC04,None,Stable cycle
CURE00637,PRT010,LOT116,LENS0386,CAV18,8/3/25 13:05,18,123.36,115.97,121,121.55,44.75,47.26,Success,OP109,MC02,None,Stable cycle
CURE00638,PRT005,LOT120,LENS0442,CAV05,8/3/25 13:10,10,116.79,118.41,121,119.66,39.38,44.76,Success,OP103,MC05,None,Stable cycle
CURE00639,PRT007,LOT109,LENS0183,CAV11,8/3/25 13:15,14,122.05,121.36,120,122.34,41.11,47.6,Fail,OP105,MC04,Misalignment,Rework needed
CURE00640,PRT010,LOT100,LENS0162,CAV12,8/3/25 13:20,20,116.94,121.46,122,123.93,39.83,47.28,Success,OP103,MC01,None,Stable cycle
CURE00641,PRT007,LOT112,LENS0145,CAV02,8/3/25 13:25,14,118.62,124.49,119,121.53,41.51,54.65,Success,OP109,MC05,None,Stable cycle
CURE00642,PRT005,LOT106,LENS0060,CAV20,8/3/25 13:30,19,123.59,117.66,118,119.03,40.87,49.76,Fail,OP108,MC03,Scratch,Rework needed
CURE00643,PRT005,LOT100,LENS0118,CAV03,8/3/25 13:35,19,123.21,118.61,118,118.84,41.71,40.18,Fail,OP102,MC02,Misalignment,Rework needed
CURE00644,PRT004,LOT102,LENS0332,CAV06,8/3/25 13:40,19,123.12,119.84,118,117.36,42.58,40.34,Fail,OP101,MC02,Misalignment,Rework needed
CURE00645,PRT009,LOT117,LENS0069,CAV03,8/3/25 13:45,20,121.6,123.35,121,119.02,44.97,48.4,Success,OP104,MC02,None,Stable cycle
CURE00646,PRT010,LOT103,LENS0053,CAV18,8/3/25 13:50,17,118.47,123.64,120,121.31,41.69,44.65,Rework,OP102,MC04,Scratch,Rework needed
CURE00647,PRT004,LOT105,LENS0320,CAV01,8/3/25 13:55,17,119.21,123.15,122,123.51,43.72,42.34,Rework,OP108,MC03,Scratch,Rework needed
CURE00648,PRT001,LOT104,LENS0452,CAV07,8/3/25 14:00,18,115.4,124.16,120,121.34,38.27,54.17,Success,OP102,MC05,None,Stable cycle
CURE00649,PRT007,LOT101,LENS0006,CAV07,8/3/25 14:05,12,116.89,119.44,119,118.11,38.58,40.05,Fail,OP105,MC02,Misalignment,Rework needed
CURE00650,PRT003,LOT104,LENS0361,CAV18,8/3/25 14:10,11,116.04,115.61,122,123.59,41.53,47.22,Fail,OP104,MC04,Bubble,Rework needed
CURE00651,PRT003,LOT117,LENS0496,CAV11,8/3/25 14:15,18,121.81,121.5,121,120.34,39.83,45.55,Rework,OP108,MC04,Bubble,Rework needed
CURE00652,PRT005,LOT113,LENS0404,CAV13,8/3/25 14:20,10,119.15,120.91,120,118.5,39.62,44.26,Fail,OP105,MC03,Misalignment,Rework needed
CURE00653,PRT005,LOT106,LENS0448,CAV08,8/3/25 14:25,13,122.03,118.64,119,118.3,38.22,54.24,Success,OP110,MC01,None,Stable cycle
CURE00654,PRT009,LOT119,LENS0150,CAV01,8/3/25 14:30,18,115.41,121.22,121,121.22,41.21,50.29,Success,OP105,MC05,None,Stable cycle
CURE00655,PRT006,LOT100,LENS0483,CAV08,8/3/25 14:35,15,116.85,115.21,120,121.17,41.13,51.7,Fail,OP109,MC02,Misalignment,Rework needed
CURE00656,PRT004,LOT107,LENS0058,CAV04,8/3/25 14:40,16,124.8,123.07,121,122.35,43.31,44.3,Fail,OP110,MC03,Bubble,Rework needed
CURE00657,PRT007,LOT111,LENS0143,CAV08,8/3/25 14:45,18,119.38,115.03,121,119.67,42.62,43.64,Fail,OP104,MC02,Misalignment,Rework needed
CURE00658,PRT007,LOT119,LENS0475,CAV07,8/3/25 14:50,13,117.86,116.91,121,120.21,39.24,43.27,Success,OP107,MC01,None,Stable cycle
CURE00659,PRT009,LOT103,LENS0037,CAV10,8/3/25 14:55,18,120.55,117.76,121,120.17,39.61,43.25,Success,OP104,MC02,None,Stable cycle
CURE00660,PRT009,LOT108,LENS0470,CAV07,8/3/25 15:00,13,117.18,118.27,121,120.81,40.34,41.56,Rework,OP102,MC02,Misalignment,Rework needed
CURE00661,PRT005,LOT117,LENS0186,CAV04,8/3/25 15:05,14,121.16,116.33,121,119.99,40.24,44.48,Success,OP107,MC05,None,Stable cycle
CURE00662,PRT002,LOT105,LENS0306,CAV06,8/3/25 15:10,12,117.9,119.08,119,118.48,41.99,47.34,Rework,OP109,MC02,Bubble,Rework needed
CURE00663,PRT006,LOT118,LENS0493,CAV20,8/3/25 15:15,14,119.08,117.73,118,115.78,38.09,48.36,Success,OP108,MC04,None,Stable cycle
CURE00664,PRT005,LOT116,LENS0096,CAV12,8/3/25 15:20,11,118.61,124.22,121,121.68,44.57,51.7,Success,OP107,MC02,None,Stable cycle
CURE00665,PRT001,LOT107,LENS0141,CAV10,8/3/25 15:25,18,122.11,123.06,118,120.98,41.69,54.99,Rework,OP106,MC02,Misalignment,Rework needed
CURE00666,PRT007,LOT118,LENS0168,CAV05,8/3/25 15:30,14,118.14,116.8,121,121.47,41,43.07,Rework,OP106,MC02,Misalignment,Rework needed
CURE00667,PRT003,LOT119,LENS0242,CAV04,8/3/25 15:35,11,118.48,115.78,120,122.59,44.21,46.98,Rework,OP102,MC04,Scratch,Rework needed
CURE00668,PRT003,LOT102,LENS0448,CAV09,8/3/25 15:40,15,116.16,121.02,122,119.72,41.9,49.82,Rework,OP103,MC02,Misalignment,Rework needed
CURE00669,PRT009,LOT104,LENS0352,CAV01,8/3/25 15:45,19,117.43,124.47,118,117.29,38.18,44.77,Success,OP105,MC03,None,Stable cycle
CURE00670,PRT004,LOT104,LENS0079,CAV18,8/3/25 15:50,16,120.85,121.28,121,121.02,39.59,46.82,Rework,OP102,MC04,Misalignment,Rework needed
CURE00671,PRT010,LOT108,LENS0118,CAV01,8/3/25 15:55,17,120.17,124.9,122,124.4,40.18,40.31,Fail,OP102,MC02,Scratch,Rework needed
CURE00672,PRT003,LOT118,LENS0105,CAV10,8/3/25 16:00,10,121.02,118.47,118,115.91,40.59,43.07,Success,OP101,MC01,None,Stable cycle
CURE00673,PRT010,LOT110,LENS0304,CAV12,8/3/25 16:05,10,115.59,124.18,121,118.78,43.14,50.72,Fail,OP108,MC02,Scratch,Rework needed
CURE00674,PRT004,LOT112,LENS0420,CAV19,8/3/25 16:10,18,124,118.93,118,116.58,43.02,42.68,Rework,OP107,MC04,Scratch,Rework needed
CURE00675,PRT001,LOT104,LENS0360,CAV19,8/3/25 16:15,16,124.03,115.68,120,118.03,42.57,46.93,Success,OP103,MC05,None,Stable cycle
CURE00676,PRT006,LOT109,LENS0258,CAV04,8/3/25 16:20,17,115.29,117.13,118,120.94,40.53,48.46,Rework,OP103,MC03,Scratch,Rework needed
CURE00677,PRT010,LOT114,LENS0054,CAV02,8/3/25 16:25,17,119.22,117.51,118,119.46,39.47,51.36,Rework,OP106,MC05,Bubble,Rework needed
CURE00678,PRT009,LOT115,LENS0208,CAV02,8/3/25 16:30,17,121.27,120.55,122,123.85,41.75,49.99,Rework,OP109,MC02,Scratch,Rework needed
CURE00679,PRT002,LOT115,LENS0361,CAV01,8/3/25 16:35,19,116.42,122.28,120,119.35,40.05,51.59,Rework,OP105,MC02,Bubble,Rework needed
CURE00680,PRT003,LOT106,LENS0194,CAV16,8/3/25 16:40,10,118.33,124.04,122,124.12,40.8,48.38,Rework,OP104,MC03,Misalignment,Rework needed
CURE00681,PRT009,LOT115,LENS0144,CAV13,8/3/25 16:45,20,116.09,119.99,118,116.23,42.85,47.32,Success,OP101,MC02,None,Stable cycle
CURE00682,PRT004,LOT110,LENS0202,CAV19,8/3/25 16:50,10,117.63,117.26,119,117.39,39.35,53.34,Rework,OP105,MC02,Misalignment,Rework needed
CURE00683,PRT004,LOT104,LENS0329,CAV13,8/3/25 16:55,13,115.01,117.64,121,121.4,41.3,46.92,Rework,OP105,MC02,Bubble,Rework needed
CURE00684,PRT006,LOT100,LENS0004,CAV01,8/3/25 17:00,17,124.51,116.44,121,120.61,43.11,45.12,Rework,OP102,MC05,Bubble,Rework needed
CURE00685,PRT003,LOT110,LENS0073,CAV15,8/3/25 17:05,16,122.76,117.61,119,119.81,42.72,45.83,Rework,OP102,MC04,Bubble,Rework needed
CURE00686,PRT001,LOT113,LENS0018,CAV12,8/3/25 17:10,11,120.3,116.73,121,118.37,42.01,44.84,Rework,OP109,MC01,Bubble,Rework needed
CURE00687,PRT004,LOT107,LENS0178,CAV12,8/3/25 17:15,15,115.84,121.35,122,121.35,41.02,52.03,Fail,OP105,MC02,Bubble,Rework needed
CURE00688,PRT004,LOT113,LENS0446,CAV17,8/3/25 17:20,20,115.31,117.5,120,120.2,39.25,51.2,Fail,OP102,MC01,Misalignment,Rework needed
CURE00689,PRT003,LOT116,LENS0300,CAV07,8/3/25 17:25,20,115.17,116.79,121,121.11,40.06,52.76,Fail,OP107,MC02,Scratch,Rework needed
CURE00690,PRT008,LOT100,LENS0180,CAV03,8/3/25 17:30,17,115.84,119.3,122,121.99,42.88,42.89,Success,OP110,MC04,None,Stable cycle
CURE00691,PRT010,LOT112,LENS0044,CAV16,8/3/25 17:35,11,123.16,119.22,120,120.23,41.61,43.03,Success,OP107,MC03,None,Stable cycle
CURE00692,PRT009,LOT112,LENS0335,CAV07,8/3/25 17:40,14,117.87,116.92,118,120.06,38.06,51.81,Success,OP106,MC04,None,Stable cycle
CURE00693,PRT007,LOT110,LENS0238,CAV01,8/3/25 17:45,12,124.99,118.57,118,119.53,41.05,42.34,Fail,OP108,MC03,Bubble,Rework needed
CURE00694,PRT003,LOT114,LENS0212,CAV09,8/3/25 17:50,18,116.63,123.2,121,123.14,38.1,47.45,Fail,OP102,MC03,Bubble,Rework needed
CURE00695,PRT002,LOT101,LENS0267,CAV14,8/3/25 17:55,19,124.46,123.62,118,118.9,38.4,50.19,Fail,OP110,MC01,Scratch,Rework needed
CURE00696,PRT002,LOT113,LENS0042,CAV20,8/3/25 18:00,19,121.57,116.91,120,122.32,39.13,50.84,Rework,OP107,MC03,Bubble,Rework needed
CURE00697,PRT006,LOT107,LENS0217,CAV04,8/3/25 18:05,16,123.12,115.66,118,119.35,44.64,49.26,Rework,OP106,MC01,Bubble,Rework needed
CURE00698,PRT006,LOT110,LENS0047,CAV18,8/3/25 18:10,16,119.79,121.93,119,119.49,41.47,41.06,Success,OP104,MC01,None,Stable cycle
CURE00699,PRT006,LOT103,LENS0424,CAV15,8/3/25 18:15,18,117.13,124.79,118,115.15,44.73,49.7,Success,OP108,MC05,None,Stable cycle
CURE00700,PRT007,LOT104,LENS0391,CAV02,8/3/25 18:20,10,117.36,115.55,120,122.93,41.33,52.96,Fail,OP102,MC04,Bubble,Rework needed
CURE00701,PRT004,LOT108,LENS0277,CAV19,8/3/25 18:25,19,115.69,115.43,118,118.8,42.69,50.28,Success,OP102,MC02,None,Stable cycle
CURE00702,PRT004,LOT116,LENS0388,CAV20,8/3/25 18:30,13,121.25,116.76,122,123.1,42.57,53.38,Success,OP107,MC05,None,Stable cycle
CURE00703,PRT007,LOT111,LENS0103,CAV14,8/3/25 18:35,16,122.94,117.53,118,117.43,44.74,52.76,Success,OP108,MC02,None,Stable cycle
CURE00704,PRT004,LOT105,LENS0050,CAV09,8/3/25 18:40,19,115.97,117.69,118,119.7,39.26,51.13,Rework,OP104,MC04,Bubble,Rework needed
CURE00705,PRT002,LOT108,LENS0343,CAV04,8/3/25 18:45,20,119.06,121.46,122,124.4,43.6,51.22,Success,OP108,MC02,None,Stable cycle
CURE00706,PRT008,LOT113,LENS0273,CAV03,8/3/25 18:50,14,117.74,122.48,121,119.03,40.26,43.71,Fail,OP107,MC04,Bubble,Rework needed
CURE00707,PRT008,LOT104,LENS0438,CAV18,8/3/25 18:55,17,121.49,124.52,122,122.92,43.55,54.06,Rework,OP101,MC03,Bubble,Rework needed
CURE00708,PRT003,LOT118,LENS0234,CAV01,8/3/25 19:00,11,116.86,124.28,118,118.37,43.73,48.78,Success,OP106,MC01,None,Stable cycle
CURE00709,PRT007,LOT110,LENS0157,CAV12,8/3/25 19:05,16,124.46,119.65,121,122.85,39.46,43.41,Success,OP103,MC02,None,Stable cycle
CURE00710,PRT001,LOT104,LENS0461,CAV16,8/3/25 19:10,12,123.82,120.96,122,119.84,40.76,42.2,Rework,OP106,MC01,Misalignment,Rework needed
CURE00711,PRT006,LOT114,LENS0449,CAV14,8/3/25 19:15,15,124.72,120.35,119,121.2,38.59,44.13,Fail,OP108,MC04,Scratch,Rework needed
CURE00712,PRT010,LOT101,LENS0078,CAV07,8/3/25 19:20,15,116.37,121.56,118,116.7,39.7,51.79,Rework,OP105,MC04,Bubble,Rework needed
CURE00713,PRT003,LOT102,LENS0257,CAV01,8/3/25 19:25,20,120.41,122.11,122,123.28,44.95,41.19,Fail,OP109,MC01,Bubble,Rework needed
CURE00714,PRT005,LOT101,LENS0442,CAV03,8/3/25 19:30,11,124.39,118.62,121,122.02,39.61,48.49,Success,OP107,MC02,None,Stable cycle
CURE00715,PRT004,LOT115,LENS0177,CAV04,8/3/25 19:35,10,124.25,122.23,118,117.18,43.85,49.35,Rework,OP108,MC04,Misalignment,Rework needed
CURE00716,PRT001,LOT110,LENS0274,CAV05,8/3/25 19:40,11,116.57,116.58,122,123.39,40.79,54.62,Rework,OP105,MC04,Misalignment,Rework needed
CURE00717,PRT010,LOT112,LENS0374,CAV19,8/3/25 19:45,15,122.39,115.85,119,116.19,39.06,44.22,Success,OP109,MC05,None,Stable cycle
CURE00718,PRT007,LOT101,LENS0254,CAV11,8/3/25 19:50,19,116.7,116.32,122,120.66,44.46,40.21,Fail,OP110,MC04,Bubble,Rework needed
CURE00719,PRT001,LOT110,LENS0045,CAV06,8/3/25 19:55,14,124.32,123.56,118,116.35,44.17,44.7,Fail,OP101,MC03,Misalignment,Rework needed
CURE00720,PRT003,LOT119,LENS0372,CAV09,8/3/25 20:00,12,123.78,123.71,122,123.13,43.29,41.68,Success,OP107,MC02,None,Stable cycle
CURE00721,PRT004,LOT103,LENS0165,CAV09,8/3/25 20:05,12,122.6,115.5,120,120.86,43.71,42.46,Fail,OP105,MC02,Bubble,Rework needed
CURE00722,PRT009,LOT104,LENS0206,CAV01,8/3/25 20:10,12,120.85,119.5,118,118.59,39.35,45.34,Fail,OP102,MC04,Bubble,Rework needed
CURE00723,PRT005,LOT108,LENS0224,CAV07,8/3/25 20:15,14,124.21,122.28,122,123.34,39.36,46.77,Success,OP108,MC03,None,Stable cycle
CURE00724,PRT005,LOT100,LENS0038,CAV07,8/3/25 20:20,13,119.87,118.89,121,120.05,40.95,51.74,Success,OP102,MC02,None,Stable cycle
CURE00725,PRT003,LOT102,LENS0452,CAV14,8/3/25 20:25,11,122.18,119.72,122,120.98,39,52.03,Success,OP106,MC04,None,Stable cycle
CURE00726,PRT001,LOT105,LENS0079,CAV15,8/3/25 20:30,14,117.03,117.65,121,120.07,44.55,40.95,Rework,OP102,MC05,Misalignment,Rework needed
CURE00727,PRT004,LOT107,LENS0028,CAV13,8/3/25 20:35,10,115.38,117.52,119,119.29,43.51,48.8,Success,OP103,MC02,None,Stable cycle
CURE00728,PRT008,LOT103,LENS0333,CAV14,8/3/25 20:40,17,119.94,116.34,118,120.16,41.9,48.11,Rework,OP101,MC02,Scratch,Rework needed
CURE00729,PRT010,LOT105,LENS0162,CAV20,8/3/25 20:45,17,115.18,120.34,119,116.59,41.77,45.35,Fail,OP109,MC02,Scratch,Rework needed
CURE00730,PRT001,LOT116,LENS0268,CAV01,8/3/25 20:50,14,124.67,118.05,118,115.61,41.35,48.44,Rework,OP106,MC04,Scratch,Rework needed
CURE00731,PRT006,LOT118,LENS0104,CAV07,8/3/25 20:55,10,117.58,124.65,120,117.88,38.01,40.47,Fail,OP110,MC01,Misalignment,Rework needed
CURE00732,PRT006,LOT118,LENS0038,CAV13,8/3/25 21:00,18,116.56,118,121,121.39,41.98,51.16,Success,OP108,MC01,None,Stable cycle
CURE00733,PRT010,LOT108,LENS0412,CAV01,8/3/25 21:05,16,119.95,117.14,121,120.99,40.76,47.29,Success,OP108,MC05,None,Stable cycle
CURE00734,PRT001,LOT102,LENS0281,CAV04,8/3/25 21:10,16,124.55,123.65,121,123.01,40.01,45.83,Rework,OP104,MC05,Bubble,Rework needed
CURE00735,PRT006,LOT104,LENS0431,CAV03,8/3/25 21:15,13,121.63,115.31,119,118.72,39.54,51.64,Rework,OP109,MC04,Misalignment,Rework needed
CURE00736,PRT009,LOT112,LENS0382,CAV05,8/3/25 21:20,13,123.74,118.89,122,119.3,44.61,47.34,Fail,OP105,MC05,Scratch,Rework needed
CURE00737,PRT005,LOT105,LENS0288,CAV04,8/3/25 21:25,10,121.78,120.16,119,121.52,40.47,49.35,Fail,OP108,MC05,Bubble,Rework needed
CURE00738,PRT004,LOT103,LENS0407,CAV16,8/3/25 21:30,12,120.19,116.93,120,118.23,40.81,50.18,Success,OP107,MC01,None,Stable cycle
CURE00739,PRT009,LOT112,LENS0060,CAV04,8/3/25 21:35,20,123.41,123.44,119,121.1,40.19,45.32,Rework,OP103,MC01,Bubble,Rework needed
CURE00740,PRT010,LOT102,LENS0061,CAV04,8/3/25 21:40,18,123.76,119.2,119,118.98,39.14,41.65,Success,OP108,MC05,None,Stable cycle
CURE00741,PRT004,LOT107,LENS0482,CAV01,8/3/25 21:45,11,121.14,121.24,122,124.72,38.3,40.92,Rework,OP103,MC03,Misalignment,Rework needed
CURE00742,PRT002,LOT106,LENS0209,CAV11,8/3/25 21:50,12,122.62,119.36,119,117.99,40.37,51.71,Success,OP103,MC05,None,Stable cycle
CURE00743,PRT010,LOT103,LENS0136,CAV09,8/3/25 21:55,20,122.73,116.87,121,120.16,42.26,51.28,Fail,OP104,MC04,Bubble,Rework needed
CURE00744,PRT008,LOT101,LENS0437,CAV12,8/3/25 22:00,13,116.85,121.76,118,118.09,39.67,41.85,Success,OP107,MC02,None,Stable cycle
CURE00745,PRT003,LOT104,LENS0126,CAV16,8/3/25 22:05,17,120.32,116.61,119,118.59,39.18,42.8,Rework,OP108,MC02,Misalignment,Rework needed
CURE00746,PRT010,LOT102,LENS0137,CAV14,8/3/25 22:10,11,124.73,116.35,120,118.94,44.08,54.06,Success,OP106,MC03,None,Stable cycle
CURE00747,PRT007,LOT116,LENS0433,CAV15,8/3/25 22:15,16,122.79,116.24,118,120.78,43.14,48.09,Rework,OP104,MC03,Misalignment,Rework needed
CURE00748,PRT008,LOT101,LENS0109,CAV16,8/3/25 22:20,17,118.14,124.18,119,119.26,41.54,51.52,Success,OP105,MC03,None,Stable cycle
CURE00749,PRT008,LOT112,LENS0306,CAV16,8/3/25 22:25,20,121.69,119.84,118,116.83,43.26,44.28,Rework,OP105,MC02,Bubble,Rework needed
CURE00750,PRT008,LOT105,LENS0031,CAV09,8/3/25 22:30,17,123.92,122.65,121,123.89,43.42,54.36,Fail,OP103,MC01,Misalignment,Rework needed
CURE00751,PRT004,LOT108,LENS0493,CAV01,8/3/25 22:35,17,115.28,120.85,121,123.28,38.94,46.41,Success,OP105,MC01,None,Stable cycle
CURE00752,PRT005,LOT115,LENS0195,CAV11,8/3/25 22:40,18,124.6,124.94,118,116.47,40.22,50.05,Rework,OP102,MC03,Bubble,Rework needed
CURE00753,PRT010,LOT102,LENS0182,CAV19,8/3/25 22:45,17,116.36,122.1,122,121.48,44.88,53.62,Fail,OP102,MC02,Misalignment,Rework needed
CURE00754,PRT003,LOT110,LENS0066,CAV02,8/3/25 22:50,10,122.73,119.45,121,121.25,44.62,53.83,Success,OP110,MC01,None,Stable cycle
CURE00755,PRT005,LOT114,LENS0144,CAV08,8/3/25 22:55,18,122.68,118.42,120,118.71,39.82,51.5,Rework,OP101,MC01,Bubble,Rework needed
CURE00756,PRT006,LOT115,LENS0204,CAV02,8/3/25 23:00,20,123.39,115.36,120,117.82,40.97,42.99,Rework,OP103,MC02,Misalignment,Rework needed
CURE00757,PRT006,LOT101,LENS0315,CAV16,8/3/25 23:05,19,117.64,121.5,118,120.49,39.62,48.56,Rework,OP106,MC03,Scratch,Rework needed
CURE00758,PRT008,LOT101,LENS0105,CAV01,8/3/25 23:10,15,121.3,121.77,122,123.37,43.27,51.42,Rework,OP110,MC02,Misalignment,Rework needed
CURE00759,PRT003,LOT101,LENS0375,CAV15,8/3/25 23:15,17,120.28,121.69,118,118.1,42.01,45.18,Rework,OP108,MC04,Bubble,Rework needed
CURE00760,PRT007,LOT101,LENS0066,CAV09,8/3/25 23:20,20,117.15,119.62,119,121.54,40.66,47.52,Success,OP110,MC05,None,Stable cycle
CURE00761,PRT004,LOT102,LENS0266,CAV03,8/3/25 23:25,10,122.55,116.97,122,120.97,42.89,44.99,Rework,OP108,MC03,Misalignment,Rework needed
CURE00762,PRT010,LOT116,LENS0397,CAV05,8/3/25 23:30,17,119.95,115.97,118,116.12,40.92,43.02,Fail,OP104,MC04,Scratch,Rework needed
CURE00763,PRT007,LOT106,LENS0201,CAV07,8/3/25 23:35,11,117.35,124.07,121,123,43.58,40.91,Fail,OP105,MC05,Scratch,Rework needed
CURE00764,PRT004,LOT103,LENS0487,CAV14,8/3/25 23:40,13,121.7,117.89,118,117.23,39.12,45.89,Rework,OP108,MC03,Misalignment,Rework needed
CURE00765,PRT004,LOT116,LENS0355,CAV02,8/3/25 23:45,16,116.77,124.23,119,116.74,41.86,48.85,Rework,OP102,MC03,Bubble,Rework needed
CURE00766,PRT006,LOT111,LENS0360,CAV08,8/3/25 23:50,11,116.77,120.44,119,116.64,39.7,52.06,Fail,OP102,MC01,Bubble,Rework needed
CURE00767,PRT005,LOT107,LENS0311,CAV04,8/3/25 23:55,20,124.33,123.13,122,120,42.82,50.07,Fail,OP102,MC02,Scratch,Rework needed
CURE00768,PRT002,LOT104,LENS0147,CAV17,8/4/25 0:00,17,117.41,121.83,120,121.1,43.63,41.81,Fail,OP101,MC01,Bubble,Rework needed
CURE00769,PRT001,LOT109,LENS0202,CAV13,8/4/25 0:05,18,118.22,117.42,118,119.59,38.76,50.55,Fail,OP104,MC02,Scratch,Rework needed
CURE00770,PRT009,LOT111,LENS0211,CAV12,8/4/25 0:10,19,121.72,121.84,118,116.73,43.21,41.11,Rework,OP110,MC02,Misalignment,Rework needed
CURE00771,PRT008,LOT110,LENS0030,CAV03,8/4/25 0:15,14,123.83,119.84,119,116.48,42.66,51.52,Rework,OP104,MC02,Scratch,Rework needed
CURE00772,PRT001,LOT110,LENS0104,CAV07,8/4/25 0:20,16,115.55,120.37,122,122.98,38.04,48.55,Rework,OP109,MC04,Bubble,Rework needed
CURE00773,PRT001,LOT119,LENS0440,CAV05,8/4/25 0:25,15,124,117.1,120,119.64,42.73,54.22,Rework,OP108,MC03,Misalignment,Rework needed
CURE00774,PRT008,LOT113,LENS0123,CAV05,8/4/25 0:30,20,117.53,121.76,121,119.75,41.3,41.07,Fail,OP106,MC05,Bubble,Rework needed
CURE00775,PRT002,LOT101,LENS0245,CAV06,8/4/25 0:35,11,119.13,123,122,121.32,42.64,45.06,Success,OP102,MC02,None,Stable cycle
CURE00776,PRT010,LOT105,LENS0322,CAV20,8/4/25 0:40,19,117.88,122.06,118,118.45,41.94,50.01,Rework,OP107,MC04,Bubble,Rework needed
CURE00777,PRT004,LOT106,LENS0315,CAV16,8/4/25 0:45,12,124.53,124.87,120,119.4,43.34,50.89,Rework,OP101,MC02,Scratch,Rework needed
CURE00778,PRT006,LOT113,LENS0082,CAV17,8/4/25 0:50,19,123.07,122.87,122,123.9,41.79,52.82,Rework,OP110,MC01,Misalignment,Rework needed
CURE00779,PRT001,LOT106,LENS0378,CAV07,8/4/25 0:55,18,118.76,115.1,119,116.88,43.42,45.18,Fail,OP101,MC03,Bubble,Rework needed
