GasMix_ID,Protocol_ID,Lot_ID,DateTime,Gas_Type,FlowRate_sccm,Pressure_psi,Mix_Ratio_percent,Temperature_C,Valve_Status,Status,Operator_ID,Machine_ID,Remarks
GAS00725,PRT003,LOT102,8/3/25 20:25,O2,130.72,36.29,15.88,25.69,Closed,Fail,OP106,GMC04,Check system
GAS00726,PRT001,LOT105,8/3/25 20:30,N2,194.15,30.78,79.8,25.35,Open,Fail,OP102,GMC04,Check system
GAS00727,PRT004,LOT107,8/3/25 20:35,N2,199.31,33.09,44.49,26.7,Closed,Fail,OP103,GMC01,Check system
GAS00728,PRT008,LOT103,8/3/25 20:40,CO2,93.71,31.54,68.79,28.22,Open,Fail,OP101,GMC01,Check system
GAS00729,PRT010,LOT105,8/3/25 20:45,N2,294.34,34.37,11.87,27.26,Closed,Fail,OP109,GMC02,Check system
GAS00730,PRT001,LOT116,8/3/25 20:50,CO2,85.21,37.23,38.14,28.76,Closed,Fail,OP106,GMC01,Check system
GAS00731,PRT006,LOT118,8/3/25 20:55,CO2,196.1,37.1,74.57,24.67,Open,Success,OP110,GMC04,Stable flow
GAS00732,PRT006,LOT118,8/3/25 21:00,O2,140.76,32.7,58.38,21.49,Open,Fail,OP108,GMC04,Check system
GAS00733,PRT010,LOT108,8/3/25 21:05,N2,214.35,33.88,51.68,29.55,Closed,Fail,OP108,GMC04,Check system
GAS00734,PRT001,LOT102,8/3/25 21:10,O2,205.95,36.55,62.78,23.79,Closed,Fail,OP104,GMC02,Check system
GAS00735,PRT006,LOT104,8/3/25 21:15,N2,96.36,37.25,13.88,20.57,Closed,Fail,OP109,GMC04,Check system
GAS00736,PRT009,LOT112,8/3/25 21:20,Ar,103.73,30.97,65.34,24.11,Closed,Success,OP105,GMC02,Stable flow
GAS00737,PRT005,LOT105,8/3/25 21:25,Ar,182.62,35.5,39.94,20.18,Closed,Fail,OP108,GMC01,Check system
GAS00738,PRT004,LOT103,8/3/25 21:30,CO2,98.24,33.69,24.6,22.19,Open,Fail,OP107,GMC04,Check system
GAS00739,PRT009,LOT112,8/3/25 21:35,N2,83.6,34.76,71.45,29.53,Open,Fail,OP103,GMC05,Check system
GAS00740,PRT010,LOT102,8/3/25 21:40,CO2,272.98,38.28,71.66,27.18,Open,Success,OP108,GMC04,Stable flow
GAS00741,PRT004,LOT107,8/3/25 21:45,N2,146.76,31.62,73.43,29.23,Open,Fail,OP103,GMC01,Check system
GAS00742,PRT002,LOT106,8/3/25 21:50,O2,277.1,38.5,59.2,20.83,Closed,Fail,OP103,GMC02,Check system
GAS00743,PRT010,LOT103,8/3/25 21:55,CO2,291.14,35.74,36.24,28.4,Closed,Success,OP104,GMC02,Stable flow
GAS00744,PRT008,LOT101,8/3/25 22:00,O2,177.03,30.37,58.04,21.38,Open,Fail,OP107,GMC02,Check system
GAS00745,PRT003,LOT104,8/3/25 22:05,Ar,98.04,38.85,76.99,21.81,Closed,Fail,OP108,GMC01,Check system
GAS00746,PRT010,LOT102,8/3/25 22:10,N2,243.92,36.37,20.88,29.62,Closed,Fail,OP106,GMC01,Check system
GAS00747,PRT007,LOT116,8/3/25 22:15,O2,208.59,33.08,41.16,20.06,Closed,Fail,OP104,GMC02,Check system
GAS00748,PRT008,LOT101,8/3/25 22:20,Ar,281.55,39.68,49.12,29.54,Closed,Fail,OP105,GMC03,Check system
GAS00749,PRT008,LOT112,8/3/25 22:25,O2,233.21,38.69,55.42,29.46,Open,Success,OP105,GMC02,Stable flow
GAS00750,PRT008,LOT105,8/3/25 22:30,Ar,55.69,31.67,64.65,21.08,Closed,Fail,OP103,GMC03,Check system
GAS00751,PRT004,LOT108,8/3/25 22:35,Ar,217.55,36.15,65.24,20.9,Open,Fail,OP105,GMC05,Check system
GAS00752,PRT005,LOT115,8/3/25 22:40,O2,150.44,31.69,68.48,21.35,Open,Success,OP102,GMC03,Stable flow
GAS00753,PRT010,LOT102,8/3/25 22:45,N2,265.3,33.22,53.39,25.68,Open,Fail,OP102,GMC04,Check system
GAS00754,PRT003,LOT110,8/3/25 22:50,CO2,102.01,32.48,64,27.45,Closed,Fail,OP110,GMC01,Check system
GAS00755,PRT005,LOT114,8/3/25 22:55,Ar,154.63,35.89,50.95,29.74,Closed,Fail,OP101,GMC01,Check system
GAS00756,PRT006,LOT115,8/3/25 23:00,CO2,160.46,37.71,56.84,22.09,Closed,Success,OP103,GMC01,Stable flow
GAS00757,PRT006,LOT101,8/3/25 23:05,O2,120.46,37.17,20.62,28.5,Open,Success,OP106,GMC04,Stable flow
GAS00758,PRT008,LOT101,8/3/25 23:10,N2,287.49,31.08,67.72,20.74,Open,Fail,OP110,GMC05,Check system
GAS00759,PRT003,LOT101,8/3/25 23:15,O2,284.4,32.99,76.68,26.9,Open,Success,OP108,GMC05,Stable flow
GAS00760,PRT007,LOT101,8/3/25 23:20,N2,125.65,33.56,39.89,23.16,Open,Success,OP110,GMC01,Stable flow
GAS00761,PRT004,LOT102,8/3/25 23:25,Ar,211.19,31.33,65.59,28.54,Open,Success,OP108,GMC01,Stable flow
GAS00762,PRT010,LOT116,8/3/25 23:30,O2,58.51,36.65,75.09,27.15,Open,Success,OP104,GMC01,Stable flow
GAS00763,PRT007,LOT106,8/3/25 23:35,N2,55.37,34.25,7.05,24.56,Open,Success,OP105,GMC04,Stable flow
GAS00764,PRT004,LOT103,8/3/25 23:40,CO2,140.45,33.98,61.74,29.62,Closed,Fail,OP108,GMC03,Check system
GAS00765,PRT004,LOT116,8/3/25 23:45,CO2,158.32,37.48,23.43,28.05,Open,Success,OP102,GMC04,Stable flow
GAS00766,PRT006,LOT111,8/3/25 23:50,CO2,200.6,34.39,41.26,25.46,Open,Fail,OP102,GMC01,Check system
GAS00767,PRT005,LOT107,8/3/25 23:55,Ar,295.34,37.53,66.95,23.58,Closed,Success,OP102,GMC02,Stable flow
GAS00768,PRT002,LOT104,8/4/25 0:00,Ar,98.65,34.41,51.61,24.32,Open,Success,OP101,GMC01,Stable flow
GAS00769,PRT001,LOT109,8/4/25 0:05,O2,118.75,33.46,23.32,26.72,Closed,Fail,OP104,GMC02,Check system
GAS00770,PRT009,LOT111,8/4/25 0:10,N2,83.74,34.12,21.48,20.87,Open,Success,OP110,GMC03,Stable flow
GAS00771,PRT008,LOT110,8/4/25 0:15,N2,59.7,39.91,24.52,20.04,Open,Fail,OP104,GMC01,Check system
GAS00772,PRT001,LOT110,8/4/25 0:20,O2,81.1,31.56,59.31,20.5,Closed,Success,OP109,GMC01,Stable flow
GAS00773,PRT001,LOT119,8/4/25 0:25,O2,275.81,34.1,9.19,26.93,Closed,Success,OP108,GMC04,Stable flow
GAS00774,PRT008,LOT113,8/4/25 0:30,CO2,76.83,32.49,10.31,21.46,Open,Success,OP106,GMC03,Stable flow
GAS00775,PRT002,LOT101,8/4/25 0:35,CO2,175.38,31.56,12.28,20.75,Closed,Success,OP102,GMC05,Stable flow
GAS00776,PRT010,LOT105,8/4/25 0:40,O2,245.79,38.81,9.58,28.52,Closed,Fail,OP107,GMC03,Check system
GAS00777,PRT004,LOT106,8/4/25 0:45,Ar,131.98,30.22,58.41,20.15,Open,Fail,OP101,GMC04,Check system
GAS00778,PRT006,LOT113,8/4/25 0:50,O2,257.28,38.44,54.63,22.84,Closed,Fail,OP110,GMC04,Check system
GAS00779,PRT001,LOT106,8/4/25 0:55,Ar,166.06,34.24,45.44,20.03,Open,Success,OP101,GMC03,Stable flow
GAS00780,PRT002,LOT104,8/4/25 1:00,N2,266.47,32.35,57.62,27.89,Open,Success,OP106,GMC01,Stable flow
GAS00781,PRT010,LOT102,8/4/25 1:05,N2,58.53,39.3,48.39,28.56,Open,Fail,OP106,GMC05,Check system
GAS00782,PRT008,LOT116,8/4/25 1:10,CO2,112.1,39.23,78.17,24.25,Closed,Fail,OP108,GMC02,Check system
GAS00783,PRT008,LOT115,8/4/25 1:15,N2,117.6,35.49,26.84,20.65,Open,Fail,OP106,GMC01,Check system
GAS00784,PRT009,LOT106,8/4/25 1:20,O2,130.6,31.39,35.65,24.86,Open,Success,OP108,GMC02,Stable flow
GAS00785,PRT010,LOT115,8/4/25 1:25,N2,82.9,37.54,69.83,23.14,Closed,Success,OP106,GMC04,Stable flow
GAS00786,PRT002,LOT111,8/4/25 1:30,N2,53.78,31.85,5.7,29.66,Closed,Fail,OP104,GMC03,Check system
GAS00787,PRT008,LOT110,8/4/25 1:35,O2,134.7,30.63,78.5,20.11,Open,Fail,OP110,GMC02,Check system
GAS00788,PRT008,LOT115,8/4/25 1:40,Ar,109.93,37.58,28.59,23.89,Open,Success,OP109,GMC01,Stable flow
GAS00789,PRT001,LOT104,8/4/25 1:45,Ar,80.13,36.25,55.28,20.42,Open,Fail,OP110,GMC05,Check system
GAS00790,PRT004,LOT113,8/4/25 1:50,CO2,233.76,31.36,72.89,26.13,Closed,Success,OP105,GMC03,Stable flow
GAS00791,PRT005,LOT112,8/4/25 1:55,CO2,162.2,35.13,8.62,21.73,Closed,Success,OP104,GMC02,Stable flow
GAS00792,PRT006,LOT103,8/4/25 2:00,CO2,123.79,39.09,16.04,26.26,Closed,Success,OP103,GMC05,Stable flow
GAS00793,PRT005,LOT108,8/4/25 2:05,Ar,163.34,34.3,59.78,21.91,Closed,Fail,OP104,GMC04,Check system
GAS00794,PRT005,LOT116,8/4/25 2:10,Ar,241.13,36.28,51.89,28.05,Closed,Success,OP101,GMC05,Stable flow
GAS00795,PRT008,LOT101,8/4/25 2:15,Ar,214.74,35.76,62.75,23.67,Open,Success,OP110,GMC02,Stable flow
GAS00796,PRT010,LOT102,8/4/25 2:20,Ar,294.85,30.24,18.93,26.42,Closed,Success,OP105,GMC01,Stable flow
GAS00797,PRT008,LOT118,8/4/25 2:25,N2,163.78,39.04,66.73,21.53,Open,Success,OP106,GMC02,Stable flow
GAS00798,PRT003,LOT119,8/4/25 2:30,CO2,97.9,30.75,67.85,28.93,Closed,Success,OP107,GMC01,Stable flow
GAS00799,PRT009,LOT115,8/4/25 2:35,O2,134.71,35.85,69.18,29.08,Closed,Success,OP101,GMC05,Stable flow
GAS00800,PRT009,LOT111,8/4/25 2:40,N2,289.25,36.79,17.53,21.63,Closed,Fail,OP101,GMC05,Check system
GAS00801,PRT010,LOT106,8/4/25 2:45,N2,190,34.92,63.13,20.8,Open,Fail,OP105,GMC01,Check system
GAS00802,PRT009,LOT102,8/4/25 2:50,N2,115.17,36.72,31.56,20.18,Open,Success,OP104,GMC02,Stable flow
GAS00803,PRT003,LOT102,8/4/25 2:55,CO2,258.83,37.41,14.98,25.62,Open,Success,OP109,GMC01,Stable flow
GAS00804,PRT004,LOT106,8/4/25 3:00,N2,161.1,36.05,71.08,24.09,Closed,Fail,OP102,GMC03,Check system
GAS00805,PRT008,LOT111,8/4/25 3:05,CO2,272.81,31.35,33.95,20.16,Closed,Fail,OP104,GMC03,Check system
GAS00806,PRT006,LOT111,8/4/25 3:10,Ar,200.95,32.29,36.76,27.59,Open,Success,OP104,GMC02,Stable flow
GAS00807,PRT005,LOT114,8/4/25 3:15,CO2,149.45,34.16,26.96,22.68,Closed,Fail,OP104,GMC02,Check system
GAS00808,PRT003,LOT116,8/4/25 3:20,CO2,75.65,34.15,48.89,22.99,Open,Fail,OP109,GMC01,Check system
GAS00809,PRT010,LOT105,8/4/25 3:25,O2,216.51,35.05,9.84,24.45,Open,Fail,OP105,GMC02,Check system
GAS00810,PRT007,LOT105,8/4/25 3:30,Ar,162.46,37.17,63.12,24.92,Open,Success,OP110,GMC04,Stable flow
GAS00811,PRT005,LOT111,8/4/25 3:35,O2,155.52,30.88,54.88,25.37,Closed,Fail,OP105,GMC05,Check system
GAS00812,PRT005,LOT119,8/4/25 3:40,Ar,264.83,38.31,45.25,20.62,Closed,Success,OP102,GMC02,Stable flow
GAS00813,PRT003,LOT102,8/4/25 3:45,CO2,240.27,34.07,61.61,29.63,Open,Success,OP106,GMC03,Stable flow
GAS00814,PRT002,LOT100,8/4/25 3:50,N2,218.33,39.78,25.84,26.76,Closed,Success,OP103,GMC04,Stable flow
GAS00815,PRT008,LOT105,8/4/25 3:55,Ar,85.23,32.87,49.74,26.09,Open,Fail,OP104,GMC01,Check system
GAS00816,PRT010,LOT115,8/4/25 4:00,N2,199.25,38.53,51.56,26.7,Closed,Fail,OP105,GMC03,Check system
GAS00817,PRT006,LOT113,8/4/25 4:05,N2,115.19,36.05,31.99,27.85,Closed,Success,OP110,GMC04,Stable flow
GAS00818,PRT003,LOT109,8/4/25 4:10,CO2,148.95,37.46,28.56,25.97,Closed,Fail,OP102,GMC05,Check system
GAS00819,PRT008,LOT116,8/4/25 4:15,N2,225.9,38.69,41.16,20.27,Closed,Fail,OP109,GMC03,Check system
GAS00820,PRT005,LOT107,8/4/25 4:20,CO2,106.73,35.1,21.37,21.44,Open,Success,OP106,GMC05,Stable flow
GAS00821,PRT003,LOT113,8/4/25 4:25,CO2,215.02,38.75,45.99,29.37,Closed,Fail,OP102,GMC04,Check system
GAS00822,PRT006,LOT104,8/4/25 4:30,CO2,70.45,33.87,21.65,24.17,Closed,Fail,OP107,GMC01,Check system
GAS00823,PRT008,LOT120,8/4/25 4:35,CO2,293.14,31.04,58.98,27.77,Open,Success,OP104,GMC02,Stable flow
GAS00824,PRT004,LOT113,8/4/25 4:40,Ar,277.76,36.83,37.05,25.31,Open,Fail,OP102,GMC01,Check system
GAS00825,PRT004,LOT118,8/4/25 4:45,Ar,151.03,36.31,6.6,28.87,Closed,Fail,OP101,GMC01,Check system
GAS00826,PRT005,LOT111,8/4/25 4:50,CO2,152.66,32.37,40.31,25.35,Open,Fail,OP108,GMC03,Check system
GAS00827,PRT005,LOT113,8/4/25 4:55,O2,285.23,32.47,50.04,23.89,Open,Fail,OP108,GMC05,Check system
GAS00828,PRT002,LOT100,8/4/25 5:00,O2,119.54,37.39,25.71,26.14,Closed,Fail,OP107,GMC03,Check system
GAS00829,PRT009,LOT119,8/4/25 5:05,Ar,123.61,31.14,67.96,24.87,Open,Success,OP108,GMC05,Stable flow
GAS00830,PRT007,LOT119,8/4/25 5:10,N2,94.45,34.47,34.31,25.3,Closed,Fail,OP101,GMC02,Check system
GAS00831,PRT009,LOT114,8/4/25 5:15,Ar,236.97,30.81,29.73,27.08,Open,Success,OP101,GMC03,Stable flow
GAS00832,PRT005,LOT117,8/4/25 5:20,N2,178.87,36.96,31.32,21.84,Closed,Fail,OP106,GMC05,Check system
GAS00833,PRT009,LOT113,8/4/25 5:25,CO2,296.2,39.37,17.73,27.99,Closed,Fail,OP107,GMC03,Check system
GAS00834,PRT010,LOT105,8/4/25 5:30,CO2,127.59,35.06,11.1,20.51,Open,Success,OP108,GMC02,Stable flow
GAS00835,PRT005,LOT112,8/4/25 5:35,O2,71.41,36.7,61.61,22.33,Closed,Fail,OP106,GMC05,Check system
GAS00836,PRT004,LOT107,8/4/25 5:40,O2,263.55,36.51,69.07,27.76,Open,Fail,OP108,GMC02,Check system
GAS00837,PRT008,LOT101,8/4/25 5:45,Ar,108.09,36.7,63.92,20.01,Closed,Success,OP107,GMC04,Stable flow
GAS00838,PRT007,LOT109,8/4/25 5:50,Ar,126.2,33.35,29.97,29.61,Open,Fail,OP105,GMC04,Check system
GAS00839,PRT004,LOT111,8/4/25 5:55,N2,180.47,31.37,25.23,25.71,Open,Fail,OP110,GMC03,Check system
GAS00840,PRT001,LOT105,8/4/25 6:00,O2,127.01,38.83,19.02,21.87,Open,Fail,OP108,GMC03,Check system
GAS00841,PRT008,LOT102,8/4/25 6:05,Ar,232.78,38.78,12.05,23.6,Closed,Success,OP101,GMC01,Stable flow
GAS00842,PRT007,LOT109,8/4/25 6:10,Ar,288.97,30.04,44.26,20.06,Closed,Success,OP102,GMC04,Stable flow
GAS00843,PRT007,LOT104,8/4/25 6:15,Ar,55.86,32.1,40.59,29.47,Open,Fail,OP103,GMC04,Check system
GAS00844,PRT002,LOT116,8/4/25 6:20,Ar,273.27,31.71,22.79,20.52,Open,Fail,OP102,GMC04,Check system
GAS00845,PRT007,LOT117,8/4/25 6:25,Ar,263.38,37.37,57.19,24.7,Closed,Fail,OP105,GMC03,Check system
GAS00846,PRT009,LOT106,8/4/25 6:30,N2,162.95,31.69,65.09,29.9,Closed,Fail,OP109,GMC01,Check system
GAS00847,PRT010,LOT102,8/4/25 6:35,O2,252.91,32.95,71.16,24.99,Open,Success,OP103,GMC03,Stable flow
GAS00848,PRT004,LOT120,8/4/25 6:40,Ar,191.54,38.12,31.41,27.45,Closed,Fail,OP101,GMC03,Check system
GAS00849,PRT001,LOT113,8/4/25 6:45,CO2,175.8,31.71,34.85,21.05,Open,Fail,OP107,GMC03,Check system
GAS00850,PRT009,LOT115,8/4/25 6:50,Ar,239.57,32.85,49.88,26.81,Closed,Fail,OP102,GMC02,Check system
GAS00851,PRT009,LOT111,8/4/25 6:55,Ar,156.47,35.32,10.4,21.04,Closed,Success,OP107,GMC04,Stable flow
GAS00852,PRT005,LOT116,8/4/25 7:00,N2,219.4,38.77,31.74,22.31,Closed,Success,OP107,GMC01,Stable flow
GAS00853,PRT010,LOT114,8/4/25 7:05,N2,99.98,30.94,65.52,20.28,Open,Success,OP104,GMC03,Stable flow
GAS00854,PRT001,LOT103,8/4/25 7:10,Ar,100.8,36.26,13.67,21.84,Open,Success,OP102,GMC04,Stable flow
GAS00855,PRT008,LOT113,8/4/25 7:15,N2,272.76,37.59,18.13,25.04,Open,Fail,OP101,GMC04,Check system
GAS00856,PRT010,LOT118,8/4/25 7:20,CO2,178.81,37.81,57.13,29.28,Closed,Fail,OP105,GMC03,Check system
GAS00857,PRT003,LOT109,8/4/25 7:25,Ar,247.6,37.2,19.13,29.91,Closed,Success,OP107,GMC01,Stable flow
GAS00858,PRT005,LOT101,8/4/25 7:30,CO2,210.15,30.53,20.61,29.54,Closed,Fail,OP107,GMC05,Check system
GAS00859,PRT002,LOT102,8/4/25 7:35,N2,204.25,34.38,50.41,27.6,Closed,Success,OP104,GMC05,Stable flow
GAS00860,PRT004,LOT111,8/4/25 7:40,N2,69.79,31.72,56.15,20.71,Closed,Fail,OP102,GMC04,Check system
GAS00861,PRT002,LOT100,8/4/25 7:45,CO2,59.06,38.94,35.94,23.33,Open,Success,OP110,GMC03,Stable flow
GAS00862,PRT003,LOT104,8/4/25 7:50,CO2,217.3,38.25,67.58,20.77,Closed,Fail,OP110,GMC05,Check system
GAS00863,PRT008,LOT112,8/4/25 7:55,CO2,102.42,33.36,57.91,28.5,Closed,Success,OP101,GMC03,Stable flow
GAS00864,PRT006,LOT116,8/4/25 8:00,Ar,249.66,37.93,57.66,26.6,Closed,Fail,OP103,GMC04,Check system
GAS00865,PRT007,LOT109,8/4/25 8:05,Ar,75.2,30.86,14.07,22.03,Open,Success,OP109,GMC01,Stable flow
GAS00866,PRT010,LOT104,8/4/25 8:10,O2,237.69,37.27,11.37,28.56,Closed,Fail,OP104,GMC03,Check system
GAS00867,PRT008,LOT118,8/4/25 8:15,CO2,258.43,36.61,12.54,29.92,Open,Fail,OP106,GMC05,Check system
GAS00868,PRT009,LOT110,8/4/25 8:20,O2,277.46,35.97,73.59,23.12,Closed,Success,OP104,GMC04,Stable flow
GAS00869,PRT004,LOT119,8/4/25 8:25,CO2,224.31,35.19,5.6,20.99,Open,Success,OP103,GMC01,Stable flow
GAS00870,PRT004,LOT118,8/4/25 8:30,N2,93.33,32.41,32.78,25.56,Closed,Success,OP107,GMC01,Stable flow
GAS00871,PRT006,LOT120,8/4/25 8:35,O2,293.2,37.77,50.86,22.58,Closed,Fail,OP103,GMC02,Check system
GAS00872,PRT010,LOT119,8/4/25 8:40,CO2,208.06,38.43,21.76,21.14,Closed,Fail,OP109,GMC04,Check system
GAS00873,PRT007,LOT100,8/4/25 8:45,N2,67.34,33.23,21.81,25.64,Closed,Fail,OP101,GMC02,Check system
GAS00874,PRT010,LOT113,8/4/25 8:50,Ar,263.27,33.05,56.57,27.71,Open,Success,OP108,GMC05,Stable flow
GAS00875,PRT009,LOT110,8/4/25 8:55,O2,80.93,34.19,11.06,27.47,Closed,Success,OP109,GMC04,Stable flow
GAS00876,PRT006,LOT114,8/4/25 9:00,Ar,57.12,36.22,37.89,26.71,Closed,Fail,OP105,GMC01,Check system
GAS00877,PRT002,LOT114,8/4/25 9:05,Ar,64.21,34.33,72.95,21.47,Open,Success,OP110,GMC04,Stable flow
GAS00878,PRT005,LOT113,8/4/25 9:10,N2,234.38,35.81,39.71,22.88,Open,Success,OP110,GMC04,Stable flow
GAS00879,PRT004,LOT114,8/4/25 9:15,Ar,201.53,34.61,13.16,21.74,Closed,Fail,OP104,GMC01,Check system
GAS00880,PRT008,LOT100,8/4/25 9:20,N2,176.95,39.41,63.45,20.95,Open,Success,OP105,GMC04,Stable flow
GAS00881,PRT007,LOT102,8/4/25 9:25,N2,108.64,31.07,75.87,20.23,Open,Success,OP103,GMC04,Stable flow
GAS00882,PRT010,LOT112,8/4/25 9:30,N2,139.49,37.2,60.53,22.67,Open,Fail,OP103,GMC01,Check system
GAS00883,PRT001,LOT108,8/4/25 9:35,N2,218.33,32.31,15.49,20.29,Open,Success,OP105,GMC05,Stable flow
GAS00884,PRT002,LOT105,8/4/25 9:40,CO2,99.25,35.19,70.04,22.94,Closed,Success,OP101,GMC01,Stable flow
GAS00885,PRT009,LOT115,8/4/25 9:45,Ar,143.3,37.63,52.81,26.34,Closed,Success,OP104,GMC05,Stable flow
GAS00886,PRT010,LOT109,8/4/25 9:50,CO2,244.63,36.07,14.51,21.2,Open,Fail,OP101,GMC04,Check system
GAS00887,PRT005,LOT110,8/4/25 9:55,CO2,90.75,30.03,55.99,21.09,Closed,Success,OP104,GMC01,Stable flow
GAS00888,PRT005,LOT118,8/4/25 10:00,O2,263.24,32.79,13.48,25.68,Open,Success,OP107,GMC01,Stable flow
GAS00889,PRT001,LOT107,8/4/25 10:05,Ar,154.93,33.94,36.19,21.13,Open,Success,OP102,GMC04,Stable flow
GAS00890,PRT002,LOT108,8/4/25 10:10,O2,101.11,34.92,29.75,23.96,Open,Success,OP108,GMC04,Stable flow
GAS00891,PRT008,LOT100,8/4/25 10:15,CO2,130.31,31.36,28.07,22.42,Closed,Success,OP102,GMC04,Stable flow
GAS00892,PRT001,LOT115,8/4/25 10:20,N2,91.46,33,29.7,22.54,Open,Fail,OP109,GMC05,Check system
GAS00893,PRT008,LOT104,8/4/25 10:25,N2,138.81,36.21,39.43,20.72,Closed,Fail,OP109,GMC05,Check system
GAS00894,PRT007,LOT107,8/4/25 10:30,O2,212.57,38.07,73.74,20.1,Closed,Success,OP103,GMC03,Stable flow
GAS00895,PRT006,LOT105,8/4/25 10:35,O2,111.55,33.72,78.65,23.7,Open,Success,OP110,GMC02,Stable flow
GAS00896,PRT007,LOT117,8/4/25 10:40,CO2,130.69,32.2,64.86,23.07,Closed,Success,OP102,GMC04,Stable flow
GAS00897,PRT010,LOT110,8/4/25 10:45,CO2,192.66,33.61,14.31,25.51,Closed,Success,OP109,GMC03,Stable flow
GAS00898,PRT007,LOT106,8/4/25 10:50,N2,51.98,34.12,66.69,24.86,Open,Success,OP103,GMC05,Stable flow
GAS00899,PRT009,LOT118,8/4/25 10:55,O2,229.57,38.57,77.45,27.82,Closed,Success,OP108,GMC01,Stable flow
GAS00900,PRT007,LOT106,8/4/25 11:00,Ar,166.71,35.2,16.99,28.31,Open,Fail,OP102,GMC03,Check system
GAS00901,PRT006,LOT119,8/4/25 11:05,CO2,215.36,33.3,34.8,22.82,Open,Fail,OP106,GMC05,Check system
GAS00902,PRT006,LOT107,8/4/25 11:10,CO2,246.61,32.66,20.31,23.92,Open,Fail,OP110,GMC05,Check system
GAS00903,PRT002,LOT120,8/4/25 11:15,Ar,135.91,38.63,66.94,25.09,Closed,Fail,OP106,GMC02,Check system
GAS00904,PRT009,LOT114,8/4/25 11:20,O2,208.35,38.19,28.34,21.7,Closed,Success,OP104,GMC02,Stable flow
GAS00905,PRT005,LOT112,8/4/25 11:25,N2,297.01,37.1,58.84,22.98,Open,Fail,OP109,GMC03,Check system
GAS00906,PRT003,LOT114,8/4/25 11:30,CO2,235.27,39.03,73.18,25.16,Open,Success,OP107,GMC02,Stable flow
GAS00907,PRT008,LOT109,8/4/25 11:35,N2,286.57,34.26,19,20.45,Open,Success,OP102,GMC03,Stable flow
GAS00908,PRT009,LOT105,8/4/25 11:40,CO2,169.81,36.23,73.05,20.58,Closed,Fail,OP109,GMC02,Check system
GAS00909,PRT006,LOT113,8/4/25 11:45,N2,51.39,36.23,46.3,27.58,Open,Fail,OP103,GMC05,Check system
GAS00910,PRT010,LOT113,8/4/25 11:50,O2,183.57,30.42,53.26,27.1,Closed,Fail,OP106,GMC02,Check system
GAS00911,PRT004,LOT107,8/4/25 11:55,O2,295.83,36.26,5.21,26.59,Open,Success,OP101,GMC02,Stable flow
GAS00912,PRT010,LOT120,8/4/25 12:00,CO2,280.21,35.53,29.05,27.75,Closed,Fail,OP103,GMC05,Check system
GAS00913,PRT007,LOT110,8/4/25 12:05,N2,142.06,36.16,61.89,25.73,Closed,Success,OP107,GMC01,Stable flow
GAS00914,PRT007,LOT118,8/4/25 12:10,CO2,111.68,38.74,45.89,24.29,Closed,Success,OP102,GMC01,Stable flow
GAS00915,PRT004,LOT105,8/4/25 12:15,Ar,189.48,30.44,71.78,22.37,Open,Fail,OP109,GMC04,Check system
GAS00916,PRT009,LOT102,8/4/25 12:20,Ar,51.36,39.91,37.16,24.5,Closed,Fail,OP104,GMC02,Check system
GAS00917,PRT004,LOT102,8/4/25 12:25,Ar,73.03,32.18,7.71,21.77,Closed,Success,OP109,GMC03,Stable flow
GAS00918,PRT010,LOT102,8/4/25 12:30,N2,173.48,38.49,18.13,24.1,Closed,Success,OP106,GMC01,Stable flow
GAS00919,PRT005,LOT103,8/4/25 12:35,CO2,88.22,36.68,65.01,26.45,Open,Fail,OP104,GMC03,Check system
GAS00920,PRT008,LOT115,8/4/25 12:40,N2,271.89,33.06,68.59,25.54,Closed,Success,OP101,GMC03,Stable flow
GAS00921,PRT006,LOT112,8/4/25 12:45,CO2,81.34,30.06,29.86,24.83,Closed,Success,OP106,GMC03,Stable flow
GAS00922,PRT005,LOT115,8/4/25 12:50,N2,261.77,34.78,49.59,25.66,Closed,Success,OP107,GMC04,Stable flow
GAS00923,PRT007,LOT100,8/4/25 12:55,Ar,149.02,35.8,70.02,29.43,Closed,Fail,OP105,GMC03,Check system
GAS00924,PRT009,LOT110,8/4/25 13:00,N2,151.4,35.71,48.04,26.42,Closed,Success,OP110,GMC02,Stable flow
GAS00925,PRT008,LOT120,8/4/25 13:05,O2,129.99,33.58,78.92,20.77,Closed,Fail,OP102,GMC04,Check system
GAS00926,PRT005,LOT115,8/4/25 13:10,Ar,134.94,34.33,22.23,28.9,Open,Success,OP102,GMC01,Stable flow
GAS00927,PRT004,LOT120,8/4/25 13:15,Ar,98.82,33.1,75.24,29.15,Open,Success,OP108,GMC05,Stable flow
GAS00928,PRT005,LOT112,8/4/25 13:20,Ar,227.83,38.32,15.77,21.97,Closed,Fail,OP104,GMC05,Check system
GAS00929,PRT002,LOT113,8/4/25 13:25,Ar,190.55,39.92,41.15,25.03,Open,Success,OP106,GMC05,Stable flow
GAS00930,PRT010,LOT103,8/4/25 13:30,N2,77.74,34.02,29.93,27.86,Closed,Success,OP102,GMC05,Stable flow
GAS00931,PRT007,LOT114,8/4/25 13:35,N2,128.91,30.72,43.61,24.47,Closed,Fail,OP104,GMC05,Check system
GAS00932,PRT010,LOT108,8/4/25 13:40,Ar,150.72,31.32,21.37,21.65,Open,Success,OP104,GMC05,Stable flow
